2,"[1, 2, 2, 1]"
3,"[1, 4, 9, 10]"
4,"[1, 4, 10, 14, 11, 6, 2]"
5,"[1, 4, 11, 18, 22, 20, 20, 16, 6, 2]"
6,"[1, 4, 11, 19, 26, 31, 30, 18, 4]"
7,"[1, 4, 11, 20, 30, 42, 52, 72, 76, 24, 4]"
8,"[1, 4, 11, 20, 31, 46, 63, 74, 66, 42, 18, 6, 2]"
9,"[1, 4, 11, 20, 32, 50, 74, 104, 128, 120, 78, 24, 2]"
10,"[1, 4, 11, 20, 32, 51, 78, 115, 156, 134, 76, 36, 6]"
