"4,2,8,1","[1, 4, 11, 30, 81, 218, 584, 1528, 3870, 9381, 22217, 51098, 110820, 222382, 403449, 636110, 815093, 763980, 448149, 129612, 10125, 57]"
"4,2,8,2","[1, 4, 11, 30, 81, 202, 492, 1212, 2957, 7132, 16995, 39442, 88753, 189853, 373238, 641106, 882843, 835694, 444116, 99697, 4913, 28]"
"4,2,8,3","[1, 4, 11, 30, 81, 202, 498, 1228, 2918, 6798, 15730, 35968, 80416, 174287, 352505, 623383, 877509, 853162, 477549, 119250, 7176, 88, 6]"
"4,2,8,4","[1, 4, 11, 30, 81, 184, 369, 590, 466, 148, 32, 4]"
"4,2,9,1","[1, 4, 11, 30, 82, 222, 598, 1576, 4031, 9915, 23866, 56432, 130693, 294205, 637984, 1319774, 2540212, 4438342, 6792928, 8631706, 8331789, 5162873, 1453438, 85912, 175, 1]"
"4,2,9,2","[1, 4, 11, 30, 82, 206, 512, 1296, 3246, 8064, 19942, 48714, 117656, 278636, 639521, 1408331, 2914769, 5464979, 8729079, 10443228, 7469356, 2203514, 163418, 2191, 12, 2]"
"4,2,9,3","[1, 4, 11, 30, 82, 206, 512, 1276, 3075, 7278, 17299, 40702, 93776, 210543, 465019, 993413, 2029553, 3871034, 6562813, 9206292, 9286094, 5499096, 1493515, 133262, 1904, 10]"
"4,2,9,4","[1, 4, 11, 30, 82, 206, 512, 1276, 3075, 7284, 17169, 39746, 90408, 203890, 454852, 989710, 2061655, 4003804, 6935361, 9835431, 9630868, 4871973, 754475, 14959, 18]"
"5,0,5,0","[1, 4, 12, 32, 88, 240, 644, 1720, 4424, 10278, 21556, 38506, 51846, 40213, 11104, 713, 57, 2]"
"5,0,6,0","[1, 4, 12, 33, 92, 256, 704, 1934, 5146, 13078, 31956, 74710, 163195, 329656, 584037, 840064, 859553, 529898, 168700, 24232, 1481, 58]"
"5,0,7,0","[1, 4, 12, 34, 96, 272, 760, 2128, 5780, 15138, 38644, 95318, 226483, 516057, 1103583, 2169414, 3700798, 4946225, 4471961, 2201186, 439723, 24053, 700, 30]"
"5,1,5,1","[1, 4, 12, 32, 82, 204, 496, 1153, 2431, 4325, 5829, 4408, 1133, 50]"
"5,1,5,2","[1, 4, 12, 32, 88, 240, 642, 1684, 3756, 6201, 5631, 1791, 76, 2]"
"5,1,6,1","[1, 4, 12, 33, 88, 232, 608, 1596, 4085, 10132, 24209, 53006, 95034, 111383, 56032, 6323, 101, 1]"
"5,1,6,2","[1, 4, 12, 33, 92, 256, 702, 1905, 5156, 13405, 32233, 66864, 102027, 90566, 40194, 8678, 715, 36, 1]"
"5,1,6,3","[1, 4, 12, 33, 92, 256, 684, 1786, 4616, 11308, 26093, 55548, 95641, 108737, 51473, 6288, 288, 18, 2]"
"5,1,7,1","[1, 4, 12, 34, 92, 248, 664, 1782, 4699, 12169, 30968, 75996, 172665, 343062, 521035, 472780, 166719, 11390, 75, 4, 1]"
"5,1,7,2","[1, 4, 12, 34, 96, 270, 750, 2088, 5752, 15604, 41736, 107602, 254705, 492977, 603270, 271259, 18151, 88, 1]"
"5,1,7,3","[1, 4, 12, 34, 96, 272, 768, 2169, 6034, 16523, 44317, 113635, 262697, 487964, 568267, 279317, 31816, 457, 17]"
"5,1,8,1","[1, 4, 12, 34, 93, 252, 680, 1838, 4887, 12825, 33303, 85085, 211724, 513061, 1209060, 2725299, 5586914, 9487486, 11320502, 7173245, 1502855, 47465, 167, 7, 1]"
"5,1,8,2","[1, 4, 12, 34, 97, 276, 778, 2196, 6180, 17246, 47852, 130939, 349162, 887611, 2117430, 4520294, 7967821, 10293163, 8477516, 4017662, 983930, 94547, 2031, 18]"
"5,1,8,3","[1, 4, 12, 34, 97, 276, 784, 2232, 6332, 17894, 50346, 140268, 386781, 1039738, 2665029, 6156904, 11274519, 12569391, 5229664, 374229, 2248, 16, 1]"
"5,1,8,4","[1, 4, 12, 34, 97, 276, 784, 2176, 5960, 16210, 43436, 114344, 295157, 740047, 1774902, 3923789, 7521802, 11075596, 9999114, 3911678, 477613, 13695, 72, 1]"
"5,1,9,1","[1, 4, 12, 34, 94, 256, 696, 1894, 5073, 13419, 35167, 90794, 229038, 566170, 1372468, 3250260, 7380210, 15658117, 29905245, 48500965, 61229161, 50530988, 19068847, 1653166, 8719, 2]"
"5,1,9,2","[1, 4, 12, 34, 98, 280, 794, 2252, 6380, 17908, 50038, 138575, 377241, 1000256, 2581082, 6412531, 15065992, 32309302, 57590140, 71364854, 44489516, 7948362, 145046, 102]"
"5,1,9,3","[1, 4, 12, 34, 98, 280, 798, 2276, 6454, 18225, 51228, 143169, 396624, 1082449, 2888522, 7399857, 17744832, 37979680, 65330325, 71655598, 32067553, 2715025, 17664, 91, 1]"
"5,1,9,4","[1, 4, 12, 34, 98, 280, 800, 2288, 6534, 18589, 52478, 147417, 410475, 1127666, 3024296, 7785250, 18631378, 39032332, 63983031, 67324002, 33051312, 4789789, 112414, 318, 2]"
"5,1,10,1","[1, 4, 12, 34, 94, 257, 700, 1910, 5131, 13619, 35831, 92983, 236067, 589856, 1457047, 3568925, 8629950, 20602919, 48406658, 110646896, 241977731, 491342260, 885884178, 1338614074, 1545762885, 1134904130, 367356669, 26766533, 123356, 85, 4, 1]"
"5,2,5,2","[1, 4, 12, 32, 86, 228, 594, 1485, 3337, 5692, 5860, 2520, 296, 13]"
"5,2,6,1","[1, 4, 12, 33, 92, 256, 698, 1882, 4908, 12452, 29397, 61453, 102234, 103170, 42313, 3866, 101, 7, 1]"
"5,2,6,2","[1, 4, 12, 33, 92, 250, 670, 1802, 4764, 12305, 29901, 64521, 107132, 102227, 36074, 3008, 84]"
"5,2,6,3","[1, 4, 12, 33, 92, 256, 678, 1685, 3975, 9017, 19371, 38795, 65620, 87941, 85589, 44053, 5714, 44]"
"5,2,7,1","[1, 4, 12, 34, 96, 272, 762, 2114, 5692, 14951, 37812, 89969, 196003, 361123, 495977, 428091, 165373, 15749, 343, 17, 4, 1]"
"5,2,7,2","[1, 4, 12, 34, 96, 272, 764, 2152, 5964, 16384, 44304, 113965, 266344, 505488, 596112, 248656, 13811, 37]"
"5,2,7,3","[1, 4, 12, 34, 96, 270, 752, 2100, 5681, 14978, 38262, 92561, 203811, 378280, 521072, 418257, 129734, 8393, 101, 1]"
"5,2,8,1","[1, 4, 12, 34, 97, 276, 778, 2184, 5994, 16195, 42482, 108088, 267781, 644117, 1483721, 3209267, 6153320, 9633702, 10646135, 6377416, 1284139, 40772, 275, 9, 1]"
"5,2,8,2","[1, 4, 12, 34, 97, 276, 780, 2208, 6220, 17460, 48522, 132644, 354265, 916676, 2247455, 5029534, 9474874, 12580939, 7917969, 1174682, 12132, 16]"
"5,2,8,3","[1, 4, 12, 34, 97, 276, 780, 2208, 6188, 17222, 47535, 130509, 352453, 925457, 2315784, 5273630, 9888905, 12505123, 7339271, 1092066, 19116, 127, 2]"
"5,2,8,4","[1, 4, 12, 34, 97, 276, 780, 2166, 5838, 15502, 40274, 101990, 250983, 593168, 1328409, 2749521, 5087344, 8036034, 9955797, 8308414, 3211902, 227756, 498]"
"5,2,9,1","[1, 4, 12, 34, 98, 280, 794, 2240, 6190, 16844, 44590, 115002, 290726, 718692, 1728103, 4027081, 8846758, 17954759, 32514673, 49778398, 59080223, 46011134, 16843957, 1507813, 12306, 87, 1]"
"5,2,9,2","[1, 4, 12, 34, 98, 280, 796, 2264, 6406, 18070, 50626, 139857, 380148, 1011567, 2615768, 6488935, 15154812, 32130420, 56372139, 69887232, 45779213, 9237905, 224040, 173]"
"5,2,9,3","[1, 4, 12, 34, 98, 280, 792, 2240, 6260, 17379, 48061, 132338, 360504, 969686, 2560786, 6576061, 16021695, 35297632, 63397410, 73940722, 36377193, 3764826, 26728, 56, 2]"
"5,2,9,4","[1, 4, 12, 34, 98, 280, 794, 2252, 6332, 17661, 48911, 134385, 363290, 963477, 2477506, 6093738, 13948783, 28566947, 49087583, 63758250, 52196852, 19653466, 2140410, 39558, 176]"
"6,0,6,0","[1, 4, 12, 34, 96, 272, 766, 2156, 5908, 15958, 42012, 108858, 274021, 656998, 1491906, 3136152, 5834236, 8849090, 9745835, 6792578, 2547005, 395978, 16596, 322, 6]"
"6,0,7,0","[1, 4, 12, 35, 100, 288, 824, 2358, 6582, 18190, 49314, 132004, 346835, 889054, 2202376, 5271091, 12019053, 25754894, 50077834, 83935052, 111197582, 104465929, 61035552, 18917707, 2553144, 122950, 2759, 75, 1]"
"6,1,6,1","[1, 4, 12, 34, 92, 246, 654, 1732, 4499, 11257, 27544, 65162, 147279, 312565, 593458, 907990, 933648, 510911, 107181, 4499, 32]"
"6,1,6,2","[1, 4, 12, 34, 96, 272, 758, 2100, 5806, 15895, 43057, 113718, 282015, 615132, 1021781, 1009590, 460099, 57645, 775, 10]"
"6,1,6,3","[1, 4, 12, 34, 96, 272, 764, 2140, 5922, 15978, 41975, 107160, 257327, 544960, 914732, 1017311, 589230, 126495, 4336, 45, 5, 1]"
"6,1,7,1","[1, 4, 12, 35, 96, 264, 724, 1982, 5349, 14296, 38099, 100970, 264188, 677814, 1681903, 3907164, 7945359, 12168170, 10270708, 2744828, 94613, 219, 2]"
"6,1,7,2","[1, 4, 12, 35, 100, 288, 816, 2306, 6500, 18269, 51046, 142019, 391804, 1055752, 2714542, 6315075, 11656139, 12730477, 4614019, 217047, 545, 4]"
"6,1,7,3","[1, 4, 12, 35, 100, 288, 822, 2342, 6640, 18660, 52058, 144082, 391789, 1037734, 2601663, 5876409, 10674034, 12413001, 6039492, 649568, 7953, 108, 5]"
"6,2,6,2","[1, 4, 12, 34, 96, 270, 750, 2076, 5660, 15278, 40626, 104759, 256869, 561929, 961972, 1029814, 544855, 100168, 3559, 68]"
"6,2,6,3","[1, 4, 12, 34, 96, 272, 760, 2094, 5564, 14353, 35767, 85776, 194349, 397155, 685277, 913659, 812354, 397533, 80205, 3520, 15]"
"6,2,7,1","[1, 4, 12, 35, 100, 288, 822, 2342, 6664, 18789, 52636, 145006, 389829, 1010695, 2470288, 5418790, 9712619, 11926446, 7316432, 1401375, 43433, 189, 5]"
"6,2,7,2","[1, 4, 12, 35, 100, 288, 824, 2358, 6690, 18956, 53393, 149317, 412953, 1117499, 2879356, 6673722, 12083322, 12458610, 3928728, 130182, 427, 18, 4, 1]"
"6,2,7,3","[1, 4, 12, 35, 100, 288, 824, 2358, 6678, 18794, 52477, 145222, 394890, 1045185, 2627772, 5935807, 10757689, 12428033, 5915203, 579057, 6323, 47, 1]"
"6,3,6,3","[1, 4, 12, 34, 96, 234, 441, 536, 364, 138, 42, 13, 4, 1]"
"6,3,7,1","[1, 4, 12, 35, 100, 288, 828, 2382, 6818, 19252, 53441, 145948, 388531, 992926, 2383717, 5143106, 9184484, 11721091, 8094428, 1737698, 41584, 118, 8]"
"6,3,7,2","[1, 4, 12, 35, 100, 288, 818, 2296, 6290, 16895, 44311, 113318, 281337, 678008, 1568856, 3375621, 6479801, 10125846, 10809938, 5631902, 770950, 10118, 47, 7, 1]"
"6,3,7,3","[1, 4, 12, 35, 100, 288, 818, 2296, 6198, 16175, 40265, 97650, 232097, 535206, 1192518, 2498483, 4732917, 7681804, 9837876, 8504192, 3949434, 578983, 9424, 24]"
"7,0,7,0","[1, 4, 12, 36, 104, 304, 884, 2568, 7296, 20588, 57264, 157388, 427347, 1142182, 2986088, 7610534, 18800812, 44647127, 100580241, 210759873, 396363655, 626453962, 753365828, 608714683, 280828611, 57071285, 3459891, 50902, 894, 34, 2]"
"7,1,7,1","[1, 4, 12, 36, 100, 280, 782, 2172, 5971, 16344, 44674, 121725, 329164, 881662, 2325380, 5962263, 14560895, 32291518, 58911976, 72921480, 43657755, 7337658, 128884, 64]"
"7,1,7,2","[1, 4, 12, 36, 104, 304, 882, 2556, 7396, 21335, 61288, 175431, 499159, 1402309, 3847925, 10125735, 24608765, 50930804, 75660965, 58451117, 13351784, 352388, 496, 4]"
"7,1,7,3","[1, 4, 12, 36, 104, 304, 888, 2592, 7550, 21827, 62848, 179890, 508953, 1417505, 3827951, 9836121, 23084268, 46012286, 68456624, 61710742, 22665096, 1693000, 12143, 55]"
"7,1,8,1","[1, 4, 12, 36, 101, 284, 800, 2244, 6231, 17248, 47738, 131943, 363151, 994857, 2708423, 7300878, 19406881, 50564619, 127949390, 309969211, 694916585, 1327370312, 1846431296, 1425590218, 394688071, 18528398, 31864, 4]"
"7,1,8,2","[1, 4, 12, 36, 105, 308, 898, 2616, 7612, 22132, 64274, 186302, 538391, 1549177, 4426798, 12521086, 34804903, 93976293, 241385891, 567097167, 1132930925, 1695349812, 1571074487, 726955668, 136661236, 7408688, 55892, 86]"
"7,1,8,3","[1, 4, 12, 36, 105, 308, 904, 2652, 7764, 22704, 66238, 192696, 559675, 1622310, 4682209, 13420853, 37978978, 105044322, 277890591, 673233225, 1366432424, 1955529678, 1448079665, 331575041, 10656361, 21973, 64, 6, 1]"
"7,1,8,4","[1, 4, 12, 36, 105, 308, 904, 2652, 7772, 22742, 66058, 190350, 544767, 1551104, 4376177, 12200295, 33378053, 88609341, 223740052, 519013406, 1042478599, 1638772465, 1693929533, 844784191, 120890361, 2457997, 3510, 4, 1]"
"7,2,7,2","[1, 4, 12, 36, 104, 304, 882, 2556, 7348, 21089, 60198, 170878, 483047, 1350750, 3713131, 9901459, 24751869, 53382133, 81386412, 56474443, 7747652, 46398, 90, 4]"
"7,2,7,3","[1, 4, 12, 36, 104, 304, 884, 2568, 7386, 21153, 60242, 170638, 480206, 1338600, 3669633, 9759143, 24255266, 51825779, 79036338, 58464681, 10296837, 110963, 22]"
"7,2,8,1","[1, 4, 12, 36, 105, 308, 898, 2616, 7608, 22080, 63848, 184217, 529198, 1507529, 4240184, 11702443, 31547013, 82592486, 208606011, 498423747, 1053783315, 1744786473, 1782660373, 741473202, 64515790, 371137, 165, 1]"
"7,2,8,2","[1, 4, 12, 36, 105, 308, 900, 2628, 7632, 22166, 64221, 185730, 535989, 1542372, 4419762, 12582948, 35442423, 97912691, 260697691, 644842737, 1365910168, 2061341839, 1489548161, 249384812, 2575216, 243, 4, 1]"
"7,2,8,3","[1, 4, 12, 36, 105, 308, 900, 2628, 7600, 21904, 62830, 179685, 512970, 1461566, 4153024, 11754695, 33062582, 91832571, 248227263, 630211869, 1378487152, 2121509406, 1489111048, 215081298, 1339210, 129, 4]"
"7,2,8,4","[1, 4, 12, 36, 105, 308, 900, 2628, 7568, 21632, 61150, 170940, 472595, 1291073, 3480096, 9241714, 24085975, 61094598, 148690608, 339194262, 698265022, 1221973010, 1653936208, 1457203246, 564747212, 42918188, 161695, 14]"
"7,3,7,3","[1, 4, 12, 36, 104, 304, 882, 2556, 7252, 20414, 56958, 157083, 427221, 1136652, 2940751, 7266547, 16664016, 33946722, 56726914, 67277309, 43332292, 9251244, 284638, 876, 12]"
"7,3,8,1","[1, 4, 12, 36, 105, 308, 904, 2652, 7764, 22586, 65454, 189083, 541001, 1533610, 4278589, 11704393, 31191459, 80414906, 198632165, 460207538, 941612966, 1548535890, 1750413581, 1013328749, 180018538, 4311470, 7019, 17]"
"7,3,8,2","[1, 4, 12, 36, 105, 308, 900, 2628, 7620, 22012, 63286, 181444, 518562, 1477610, 4191680, 11808380, 32883177, 89835254, 236919673, 583499628, 1248424304, 1979974416, 1651847207, 377978304, 7382280, 1950, 18, 1]"
"7,3,8,3","[1, 4, 12, 36, 105, 308, 900, 2628, 7516, 21366, 60394, 170260, 478181, 1337721, 3725246, 10310372, 28246073, 76003329, 197654762, 481463186, 1032718245, 1731912191, 1813766446, 781951108, 66862833, 327355, 204, 13, 4, 1]"
"7,3,8,4","[1, 4, 12, 36, 105, 308, 900, 2628, 7484, 21094, 58560, 159406, 424864, 1107866, 2837639, 7138778, 17583480, 42144014, 96751294, 209149083, 416770398, 740914456, 1124120592, 1386191010, 1276324295, 733031244, 165741895, 6526232, 13118, 4]"
"8,4,8,4","[1, 4, 12, 36, 106, 312, 916, 2634, 7277, 18260, 40668, 73348, 92005, 64142, 20123, 2528, 172, 16]"
