2,"[1, 1]"
3,"[1, 3, 2]"
4,"[1, 6, 11, 6]"
5,"[1, 10, 35, 50, 24]"
6,"[1, 15, 85, 225, 274, 120]"
7,"[1, 21, 175, 735, 1624, 1764, 720]"
8,"[1, 28, 322, 1960, 6769, 13132, 13068, 5040]"
9,"[1, 36, 546, 4536, 22449, 67284, 118124, 109584, 40320]"
10,"[1, 45, 870, 9450, 63273, 269325, 723680, 1172700, 1026576, 362880]"
11,"[1, 55, 1320, 18150, 157773, 902055, 3416930, 8409500, 12753576, 10628640, 3628800]"
12,"[1, 66, 1925, 32670, 357423, 2637558, 13339535, 45995730, 105258076, 150917976, 120543840, 39916800]"
13,"[1, 78, 2717, 55770, 749463, 6926634, 44990231, 206070150, 657206836, 1414014888, 1931559552, 1486442880, 479001600]"
14,"[1, 91, 3731, 91091, 1474473, 16669653, 135036473, 790943153, 3336118786, 9957703756, 20313753096, 26596717056, 19802759040, 6227020800]"
15,"[1, 105, 5005, 143325, 2749747, 37312275, 368411615, 2681453775, 14409322928, 56663366760, 159721605680, 310989260400, 392156797824, 283465647360, 87178291200]"
16,"[1, 120, 6580, 218400, 4899622, 78558480, 928095740, 8207628000, 54631129553, 272803210680, 1009672107080, 2706813345600, 5056995703824, 6165817614720, 4339163001600, 1307674368000]"
17,"[1, 136, 8500, 323680, 8394022, 156952432, 2185031420, 23057159840, 185953177553, 1146901283528, 5374523477960, 18861567058880, 48366009233424, 87077748875904, 102992244837120, 70734282393600, 20922789888000]"
18,"[1, 153, 10812, 468180, 13896582, 299650806, 4853222764, 60202693980, 577924894833, 4308105301929, 24871845297936, 110228466184200, 369012649234384, 909299905844112, 1583313975727488, 1821602444624640, 1223405590579200, 355687428096000]"
19,"[1, 171, 13566, 662796, 22323822, 549789282, 10246937272, 147560703732, 1661573386473, 14710753408923, 102417740732658, 557921681547048, 2353125040549984, 7551527592063024, 17950712280921504, 30321254007719424, 34012249593822720, 22376988058521600, 6402373705728000]"
20,"[1, 190, 16815, 920550, 34916946, 973941900, 20692933630, 342252511900, 4465226757381, 46280647751910, 381922055502195, 2503858755467550, 12953636989943896, 52260903362512720, 161429736530118960, 371384787345228000, 610116075740491776, 668609730341153280, 431565146817638400, 121645100408832000]"
21,"[1, 210, 20615, 1256850, 53327946, 1672280820, 40171771630, 756111184500, 11310276995381, 135585182899530, 1307535010540395, 10142299865511450, 63030812099294896, 311333643161390640, 1206647803780373360, 3599979517947607200, 8037811822645051776, 12870931245150988800, 13803759753640704000, 8752948036761600000, 2432902008176640000]"
22,"[1, 231, 25025, 1689765, 79721796, 2792167686, 75289668850, 1599718388730, 27188611869881, 373100999802531, 4154823851430525, 37600535086859745, 276019109275035346, 1634980697246583456, 7744654310169576800, 28939583397335447760, 83637381699544802976, 181664979520697076096, 284093315901811468800, 298631902863216384000, 186244810780170240000, 51090942171709440000]"
23,"[1, 253, 30107, 2240315, 116896626, 4546047198, 136717357942, 3256091103430, 62382416421941, 971250460939913, 12363045847086207, 129006659818331295, 1103230881185949736, 7707401101297361068, 43714229649594412832, 199321978221066137360, 720308216440924653696, 2021687376910682741568, 4280722865357147142912, 6548684852703068697600, 6756146673770930688000, 4148476779335454720000, 1124000727777607680000]"
24,"[1, 276, 35926, 2932776, 168423871, 7234669596, 241276443496, 6400590336096, 137272511800831, 2406046038644556, 34701806448704206, 413356714301314056, 4070384057007569521, 33081711368574204996, 220984454979433717396, 1204749260161737632496, 5304713715525445812976, 18588776355051949776576, 50779532534302850198976, 105005310755917452984576, 157375898285941510732800, 159539850276066860544000, 96538966652493066240000, 25852016738884976640000]"
25,"[1, 300, 42550, 3795000, 238810495, 11276842500, 414908513800, 12191224980000, 290886679867135, 5700586321864500, 92446911376173550, 1246200069070215000, 13990945200239106865, 130770928736755873500, 1014945527825214637300, 6508376179668146850000, 34218695959407148992880, 145901905527662649288000, 496910165055549644836800, 1323714091579185857760000, 2677503356427960382362624, 3936561409138663118131200, 3925495373278097719296000, 2342787216398718566400000, 620448401733239439360000]"
26,"[1, 325, 50050, 4858750, 333685495, 17247104875, 696829576300, 22563937825000, 595667304367135, 12972753318542875, 234961569422786050, 3557372853474553750, 45145946926994481865, 480544558742733545125, 4284218746244111474800, 31882014375298512782500, 196928100451110820242880, 1001369304512841374110000, 4144457803247115877036800, 13746468217967926978680000, 35770355645907606826362624, 70874145319837672677196800, 102339530601744675672576000, 100480171548351161548800000, 59190128811701203599360000, 15511210043330985984000000]"
